sample_id,stream,line_number,text
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-1,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-1,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-1,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-1,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-1,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-1,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-1,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-1,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-2,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-2,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-2,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-2,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-2,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-2,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-2,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-2,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-3,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-3,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-3,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-3,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-3,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-3,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-3,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-3,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-4,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-4,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-4,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-4,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-4,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-4,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-4,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-4,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-5,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-5,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-5,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-5,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-5,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-5,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-5,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-5,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-6,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-6,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-6,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-6,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-6,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-6,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-6,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-6,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-7,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-7,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-7,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-7,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-7,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-7,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-7,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-7,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-8,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-8,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-8,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-8,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-8,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-8,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-8,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-8,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-9,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-9,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-9,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-9,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-9,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-9,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-9,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-9,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-10,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-10,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-10,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-10,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-10,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-candidate-recorded-10,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-10,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxbvm-control-recorded-10,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-11,stdout,1,result=6765
timing-VM-Lifecycle-lifecycle-rxtvm-control-recorded-11,stdout,2,PASS: Lifecycle Probe cREXX
timing-VM-Lifecycle-lifecycle-rxtvm-candidate-recorded-11,stdout,1,result=6765
