rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
22,341000,2,1,8,candidate,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r5) | BSETU8_REG_REG_REG(r6,r1,r3) | BR_ID(c2)","r1=R34;r2=R20;c1=int:2;r3=R36;r4=R15;r5=R30;r6=R21;c2=label@294","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",269
23,341000,2,1,10,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3) | BGETU8_REG_REG_REG(r5,r6,r7)","r1=R35;r2=R32;c1=int:1;c2=label@283;r3=R34;r4=R20;c3=int:2;r5=R36;r6=R15;r7=R30","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",262
24,341000,2,1,6,candidate,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | SCOPY_REG_REG(r3,r2) | NULL_REG(r4)","r1=R38;r2=R24;c1=string@57120;c2=label@1838;r3=R37;r4=R34","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1762
25,341000,2,1,6,candidate,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r4,r1) | LOAD_REG_STRING(r5,c1)","r1=R37;r2=R24;r3=R34;r4=R32;r5=R33;c1=string@45544","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1769
26,171000,1,1,8,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1) | IADD_REG_REG_INT(r1,r5,c1) | BGETU8_REG_REG_REG(r6,r2,r7)","r1=R35;r2=R15;r3=R28;r4=R21;r5=R20;c1=int:1;r6=R34;r7=R29","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",242
27,171000,1,1,8,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1) | IGT_REG_REG_INT(r5,r6,c1) | BRF_ID_REG(c2,r5)","r1=R34;r2=R15;r3=R29;r4=R21;r5=R35;r6=R32;c1=int:1;c2=label@283","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",254
28,171000,1,1,9,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_INT(r5,c1) | IGT_REG_REG_INT(r6,r7,c2)","r1=R7;r2=R16;r3=R19;r4=R0;c1=int:0;r5=R27;r6=R34;r7=R32;c2=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",165
29,171000,1,1,9,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4) | BGETU8_REG_REG_REG(r5,r6,r4) | LOAD_REG_INT(r7,c2)","c1=label@336;r1=R33;r2=R32;r3=R23;r4=R19;r5=R7;r6=R16;r7=R0;c2=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",158
30,171000,1,1,11,candidate,"BRF_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG(r6,r7,r8) | SCOPY_REG_REG(r9,r10)","c1=label@2020;r1=R16;r2=R13;r3=R12;r4=R10;r5=R28;r6=R29;r7=R32;r8=R34;r9=R33;r10=R40","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1034
31,171000,1,1,5,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r2,r2,c1) | IADD_REG_REG_INT(r3,r4,c1) | ILT_REG_REG_REG(r3,r2,r3)","r1=R6;r2=R4;r3=R38;c1=int:1;r4=R3","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1926
32,171000,1,1,7,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r3,r2,c1) | BGETU8_REG_REG_REG(r4,r5,r6) | BSETU8_REG_REG_REG(r1,r3,r4)","r1=R21;r2=R20;r3=R35;c1=int:1;r4=R34;r5=R15;r6=R29","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",246
33,171000,1,1,8,candidate,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r5) | BSETU8_REG_REG_REG(r6,r1,r3) | IGT_REG_REG_INT(r1,r7,c1)","r1=R35;r2=R20;c1=int:1;r3=R34;r4=R15;r5=R29;r6=R21;r7=R32","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",250
34,171000,1,1,6,candidate,"IADD_REG_REG_REG(r1,r1,r2) | BSETU8_REG_REG_REG(r3,r4,r1) | IADD_REG_REG_INT(r4,r4,c1) | IADD_REG_REG_INT(r1,r5,c1)","r1=R38;r2=R37;r3=R6;r4=R4;c1=int:1;r5=R3","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1922
35,171000,1,1,8,candidate,"IADD_REG_REG_REG(r1,r2,r3) | IMOD_REG_REG_INT(r2,r4,c1) | IMULT_REG_REG_INT(r2,r2,c2) | IDIV_REG_REG_INT(r3,r5,c3)","r1=R29;r2=R35;r3=R34;r4=R0;c1=int:16;c2=int:4;r5=R27;c3=int:64","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",218
36,171000,1,1,10,candidate,"IADD_REG_REG_REG(r1,r2,r3) | IMOD_REG_REG_INT(r4,r5,c1) | BGETU8_REG_REG_REG(r2,r6,r7) | BSETU8_REG_REG_REG(r8,r9,r2)","r1=R30;r2=R35;r3=R34;r4=R31;r5=R27;c1=int:64;r6=R15;r7=R28;r8=R21;r9=R20","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",234
37,171000,1,1,8,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_STRING(r5,c3)","r1=R31;r2=R2;r3=R11;c1=string@48912;r4=R9;c2=int:0;r5=R30;c3=string@256","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1049
38,171000,1,1,10,candidate,"ICOPY_REG_REG(r1,r2) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG(r6,r7,r8) | SCOPY_REG_REG(r9,r10)","r1=R19;r2=R38;r3=R37;r4=R34;r5=R32;r6=R31;r7=R28;r8=R14;r9=R15;r10=R40","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1459
39,171000,1,1,11,candidate,"ICOPY_REG_REG(r1,r2) | NULLN_REG_REG_REG_REG(r3,r4,r5,r6) | NULLN_REG_REG_REG(r7,r8,r9) | SCOPY_REG_REG(r10,r11)","r1=R20;r2=R37;r3=R34;r4=R33;r5=R31;r6=R29;r7=R28;r8=R13;r9=R11;r10=R12;r11=R40","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1246
40,171000,1,1,6,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r3,r4,r1) | IMOD_REG_REG_INT(r4,r2,c1) | IMULT_REG_REG_INT(r4,r4,c2)","r1=R34;r2=R0;c1=int:16;r3=R29;r4=R35;c2=int:4","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",214
41,171000,1,1,8,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r3,r4,r1) | IMOD_REG_REG_INT(r5,r2,c1) | BGETU8_REG_REG_REG(r4,r6,r7)","r1=R34;r2=R27;c1=int:64;r3=R30;r4=R35;r5=R31;r6=R15;r7=R28","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",230
42,171000,1,1,7,candidate,"IDIV_REG_REG_INT(r1,r2,c1) | IMOD_REG_REG_INT(r3,r2,c1) | IMULT_REG_REG_INT(r3,r3,c2) | IDIV_REG_REG_INT(r4,r5,c2)","r1=R28;r2=R7;c1=int:4;r3=R35;c2=int:16;r4=R34;r5=R0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",202
43,171000,1,1,11,candidate,"ILTE_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r4,r5,r6,r7) | NULLN_REG_REG_REG(r8,r9,r10)","r1=R16;r2=R2;r3=R1;c1=label@2020;r4=R13;r5=R12;r6=R10;r7=R28;r8=R29;r9=R32;r10=R34","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1030
44,171000,1,1,7,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r4,r3,r2) | BGETU8_REG_REG_REG(r5,r6,r2)","r1=R33;r2=R19;r3=R23;c1=label@336;r4=R32;r5=R7;r6=R16","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",154
45,171000,1,1,9,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r5) | BSETU8_REG_REG_REG(r6,r7,r3) | IADD_REG_REG_INT(r3,r7,c2)","r1=R31;r2=R27;c1=int:64;r3=R35;r4=R15;r5=R28;r6=R21;r7=R20;c2=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",238
46,171000,1,1,7,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c2) | IDIV_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_REG(r5,r1,r3)","r1=R35;r2=R7;c1=int:4;c2=int:16;r3=R34;r4=R0;r5=R29","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",206
47,171000,1,1,8,candidate,"IMOD_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r1,r1,c2) | IDIV_REG_REG_INT(r3,r4,c3) | IADD_REG_REG_REG(r5,r1,r3)","r1=R35;r2=R0;c1=int:16;c2=int:4;r3=R34;r4=R27;c3=int:64;r5=R30","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",222
48,171000,1,1,5,candidate,"IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_REG(r4,r1,r2) | IMOD_REG_REG_INT(r1,r3,c1)","r1=R35;c1=int:16;r2=R34;r3=R0;r4=R29","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",210
49,171000,1,1,7,candidate,"IMULT_REG_REG_INT(r1,r1,c1) | IDIV_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_REG(r4,r1,r2) | IMOD_REG_REG_INT(r5,r3,c2)","r1=R35;c1=int:4;r2=R34;r3=R27;c2=int:64;r4=R30;r5=R31","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",226
50,171000,1,1,8,candidate,"IMULT_REG_REG_INT(r1,r2,c1) | IDIV_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_REG(r1,r1,r3) | BSETU8_REG_REG_REG(r5,r6,r1)","r1=R38;r2=R20;c1=int:4;r3=R37;r4=R19;c2=int:16;r5=R6;r6=R4","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1914
51,171000,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | BGETU8_REG_REG_REG(r4,r5,r3) | LOAD_REG_INT(r6,c1) | LOAD_REG_INT(r7,c1)","r1=R32;r2=R23;r3=R19;r4=R7;r5=R16;r6=R0;c1=int:0;r7=R27","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",161
52,171000,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | IGT_REG_REG_INT(r3,r4,c2) | BRF_ID_REG(c3,r3)","r1=R0;c1=int:0;r2=R27;r3=R34;r4=R32;c2=int:1;c3=label@190","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",169
53,171000,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | RNE_REG_REG_STRING(r3,r4,c2) | BRF_ID_REG(c3,r3)","r1=R18;c1=int:0;r2=R17;r3=R38;r4=R24;c2=string@57120;c3=label@1838","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1756
54,171000,1,1,9,candidate,"NULLN_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r4,r5) | ICOPY_REG_REG(r6,r7) | LOAD_REG_STRING(r8,c1)","r1=R29;r2=R32;r3=R34;r4=R33;r5=R40;r6=R31;r7=R2;r8=R11;c1=string@48912","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1042
55,171000,1,1,11,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG(r5,r6,r7) | SCOPY_REG_REG(r8,r9) | ICOPY_REG_REG(r10,r11)","r1=R13;r2=R12;r3=R10;r4=R28;r5=R29;r6=R32;r7=R34;r8=R33;r9=R40;r10=R31;r11=R2","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1037
56,171000,1,1,8,candidate,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1) | LOAD_REG_INT(r6,c2)","r1=R33;r2=R40;r3=R31;r4=R2;r5=R11;c1=string@48912;r6=R9;c2=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1046
57,171000,1,1,8,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1) | RNE_REG_REG_STRING(r5,r6,c2)","r1=R22;r2=R13;r3=R18;c1=int:0;r4=R17;r5=R38;r6=R24;c2=string@57120","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1753
58,171000,1,1,11,candidate,"SCOPY_REG_REG(r1,r2) | NULLN_REG_REG_REG_REG(r3,r4,r5,r6) | NULLN_REG_REG_REG(r7,r8,r9) | SCOPY_REG_REG(r10,r11)","r1=R24;r2=R13;r3=R38;r4=R37;r5=R34;r6=R32;r7=R31;r8=R28;r9=R14;r10=R15;r11=R40","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1606
59,171000,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | NULL_REG(r2) | SCOPY_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c1)","r1=R37;r2=R38;r3=R33;r4=R34;c1=string@45544","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1393
60,171000,1,1,8,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ISUB_REG_INT_REG(r5,c1,r4) | IGT_REG_REG_INT(r6,r5,c2)","r1=R33;r2=R32;r3=R30;r4=R12;r5=R29;c1=int:1;r6=R37;c2=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1152
61,171000,1,1,8,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_INT_REG(r4,c1,r3) | IGT_REG_REG_INT(r5,r4,c2) | BRF_ID_REG(c3,r5)","r1=R30;r2=R33;r3=R12;r4=R29;c1=int:1;r5=R37;c2=int:0;c3=label@1178","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1155
62,170500,1,1,9,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | BLE_ID_REG_INT(c1,r4,c2) | IADD_REG_REG_INT(r5,r6,c2) | BGETU8_REG_REG_REG(r7,r2,r5)","r1=R0;r2=R16;r3=R35;c1=label@202;r4=R32;c2=int:2;r5=R34;r6=R19;r7=R27","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",186
63,170500,1,1,8,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | IDIV_REG_REG_INT(r4,r5,c1) | IMOD_REG_REG_INT(r6,r5,c1) | IMULT_REG_REG_INT(r6,r6,c2)","r1=R27;r2=R16;r3=R34;r4=R28;r5=R7;c1=int:4;r6=R35;c2=int:16","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",198
64,170500,1,1,10,candidate,"BLE_ID_REG_INT(c1,r1,c2) | IADD_REG_REG_INT(r2,r3,c2) | BGETU8_REG_REG_REG(r4,r5,r2) | IDIV_REG_REG_INT(r6,r7,c3)","c1=label@202;r1=R32;c2=int:2;r2=R34;r3=R19;r4=R27;r5=R16;r6=R28;r7=R7;c3=int:4","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",190
65,170500,1,1,10,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | BGETU8_REG_REG_REG(r4,r5,r2) | BLE_ID_REG_INT(c3,r6,c4)","c1=label@190;r1=R34;r2=R35;r3=R19;c2=int:1;r4=R0;r5=R16;c3=label@202;r6=R32;c4=int:2","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",179
66,170500,1,1,8,candidate,"BRF_ID_REG(c1,r1) | IMOD_REG_REG_INT(r2,r3,c2) | IMULT_REG_REG_INT(r2,r2,c2) | IDIV_REG_REG_INT(r4,r5,c3)","c1=label@1976;r1=R38;r2=R37;r3=R19;c2=int:16;r4=R35;r5=R18;c3=int:4","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1949
67,170500,1,1,7,candidate,"BRF_ID_REG(c1,r1) | IMOD_REG_REG_INT(r2,r3,c2) | IMULT_REG_REG_INT(r2,r2,c3) | IADD_REG_REG_REG(r2,r2,r4)","c1=label@2014;r1=R38;r2=R37;r3=R18;c2=int:4;c3=int:64;r4=R17","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1991
68,170500,1,1,7,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r2,r2,c1) | IADD_REG_REG_INT(r4,r4,c2) | BR_ID(c3)","r1=R6;r2=R4;r3=R37;c1=int:1;r4=R2;c2=int:4;c3=label@1030","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",2006
69,170500,1,1,6,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r2,r2,c1) | IADD_REG_REG_INT(r4,r5,c1) | ILT_REG_REG_REG(r4,r2,r4)","r1=R6;r2=R4;r3=R37;c1=int:1;r4=R38;r5=R3","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",1968
70,170500,1,1,8,candidate,"BSETU8_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_INT(r2,r4,c1) | BRF_ID_REG(c2,r2) | IADD_REG_REG_INT(r3,r5,c3)","r1=R21;r2=R35;r3=R34;r4=R32;c1=int:1;c2=label@283;r5=R20;c3=int:2","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",258
71,170500,1,1,9,candidate,"IADD_REG_REG_INT(r1,r2,c1) | BGETU8_REG_REG_REG(r3,r4,r1) | BLE_ID_REG_INT(c2,r5,c3) | IADD_REG_REG_INT(r6,r2,c3)","r1=R35;r2=R19;c1=int:1;r3=R0;r4=R16;c2=label@202;r5=R32;c3=int:2;r6=R34","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/control/base64.rxas",182
