sample_id,stream,line_number,text
timing-Sieve-sieve-control-warmup-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-warmup-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-warmup-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-warmup-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-3,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-3,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-3,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-3,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-4,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-4,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-4,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-4,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-5,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-5,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-5,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-5,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-6,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-6,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-6,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-6,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-7,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-7,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-7,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-7,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-8,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-8,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-8,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-8,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-9,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-9,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-9,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-9,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-10,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-candidate-recorded-10,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-10,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-10,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-control-recorded-11,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
timing-Sieve-sieve-control-recorded-11,stdout,2,PASS: AWFY Sieve
timing-Sieve-sieve-candidate-recorded-11,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
