rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
11,842700,11,1,4,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1)","r1=R18;c1=int:256;r2=R2;r3=R3","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",411
12,284300,2,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | NULLN_REG_REG(r2,r3)","r1=R20;c1=int:18;c2=int:1;r2=R8;r3=R9","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",442
13,281000,2,1,7,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","r1=R18;c1=int:18;c2=int:1;r2=R8;r3=R2;r4=R3;r5=R4","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",330
14,280900,1,1,5,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | REFVALID_REG_REG(r5,r3)","r1=R1;r2=R15;r3=R3;r4=R16;r5=R11","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",521
15,280900,1,1,4,candidate,"COPY_REG_REG(r1,r2) | REFVALID_REG_REG(r3,r1) | BRF_ID_REG(c1,r3)","r1=R3;r2=R16;r3=R11;c1=label@573","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",524
16,280900,1,1,4,candidate,"NULLN_REG_REG(r1,r2) | COPY_REG_REG(r1,r3) | COPY_REG_REG(r2,r4)","r1=R1;r2=R3;r3=R15;r4=R16","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",518
17,280900,1,1,5,candidate,"NULLN_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1)","r1=R11;r2=R16;r3=R35;c1=int:256;r4=R37","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",593
18,280900,1,1,8,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG(r5,r6) | SETTP_REG_INT(r7,c1)","r1=R21;r2=R22;r3=R23;r4=R6;r5=R11;r6=R16;r7=R35;c1=int:256","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",588
19,280900,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULLN_REG_REG(r1,r2) | COPY_REG_REG(r1,r3)","c1=int:18;c2=int:1;r1=R1;r2=R3;r3=R15","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",514
20,280900,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG(r5,r6)","c1=int:18;c2=int:1;r1=R21;r2=R22;r3=R23;r4=R6;r5=R11;r6=R16","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",584
21,280900,1,1,6,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | CALL3_REG_FUNC_REG_REG_REG(r3,c2,r4,r1,r2)","r1=R37;c1=int:256;r2=R36;r3=R7;c2=func@31432;r4=R35","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",599
22,280900,5,1,7,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | CALL4_REG_FUNC_REG_REG_REG_REG(r3,c2,r4,r5,r1,r2)","r1=R3;c1=int:256;r2=R4;r3=R8;c2=func@23568;r4=R18;r5=R2","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",417
23,210700,1,1,3,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | RET_INT(c1)","r1=R9;r2=R10;c1=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",576
24,210700,1,1,2,candidate,"UNLINKN_REG_REG(r1,r2) | ENDLIFE_REG(r2) | ENDLIFE_REG(r1)","r1=R10;r2=R9","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",573
25,70200,1,1,6,candidate,"BRF_ID_REG(c1,r1) | RELINKREF_REG_REG(r2,r3) | RELINKREF_REG_REG(r4,r5)","c1=label@728;r1=R7;r2=R28;r3=R36;r4=R27;r5=R37","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",611
26,70200,1,1,4,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | SETTP_REG_INT(r3,c1)","r1=R16;r2=R25;r3=R35;c1=int:256","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",645
27,70200,1,1,4,candidate,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | RET_INT(c3)","r1=R12;c1=int:0;c2=label@547;c3=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",538
28,70200,1,1,7,candidate,"RELINKREF_REG_REG(r1,r2) | RELINKREF_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r6,c1)","r1=R27;r2=R37;r3=R26;r4=R38;r5=R25;r6=R28;c1=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",617
29,70200,1,1,6,candidate,"RELINKREF_REG_REG(r1,r2) | RELINKREF_REG_REG(r3,r4) | RELINKREF_REG_REG(r5,r6)","r1=R28;r2=R36;r3=R27;r4=R37;r5=R26;r6=R38","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",614
30,70200,1,1,4,candidate,"UNLINK_REG(r1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1)","r1=R25;r2=R35;c1=int:256;r3=R6","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",648
31,6200,2,1,7,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | MINLINKATTR1_REG_REG_REG_INT(r4,r1,r3,c3)","r1=R4;r2=R11;c1=int:2;r3=R6;c2=int:1;r4=R5;c3=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",270
32,6200,2,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINLINKATTR1_REG_REG_REG_INT(r3,r4,r1,c2) | UNLINK_REG(r1)","r1=R6;r2=R11;c1=int:1;r3=R5;r4=R4;c2=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",274
33,4100,2,1,4,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c2)","r1=R5;c1=int:18;c2=int:1;r2=R0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",158
34,3400,1,1,6,candidate,"NULLN_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R8;r2=R9;r3=R11;r4=R21;c1=int:0;c2=label@462","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",448
35,3400,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULLN_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c3)","c1=int:18;c2=int:1;r1=R8;r2=R9;r3=R11;r4=R21;c3=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",444
36,3100,1,1,6,candidate,"COPY_REG_REG(r1,r2) | UNLINKN_REG_REG(r1,r3) | LINKATTR1_REG_REG_INT(r4,r5,c1)","r1=R5;r2=R9;r3=R4;r4=R7;r5=R11;c1=int:2","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",289
37,3100,1,1,4,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ISETATTR1_REG_INT_REG(r3,c1,r1)","r1=R6;r2=R5;c1=int:1;r3=R11","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",260
38,3100,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c2) | LINKATTR1_REG_REG_INT(r2,r1,c1)","r1=R11;c1=int:1;r2=R6;r3=R4;c2=int:2","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",266
39,3100,1,1,6,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2) | SETTP_REG_INT(r4,c2)","r1=R16;r2=R21;c1=int:1;r3=R20;c2=int:256;r4=R22","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",462
40,3100,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1) | UNLINK_REG(r1)","r1=R5;r2=R11;c1=int:1;r3=R6","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",256
41,3100,1,1,7,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | UNLINK_REG(r3) | CALL1_REG_FUNC_REG(r4,c2,r5)","r1=R5;r2=R4;r3=R6;c1=int:0;r4=R9;c2=func@9192;r5=R12","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",278
42,3100,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | UNLINK_REG(r3) | MKREF_REG_REG(r4,r1)","r1=R8;r2=R7;r3=R9;c1=int:0;r4=R2","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",303
43,3100,1,1,3,candidate,"MKREF_REG_REG(r1,r2) | UNLINKN_REG_REG(r2,r3) | RET_REG(r1)","r1=R2;r2=R8;r3=R7","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",310
44,3100,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2) | RET_REG(r1)","c1=int:18;c2=int:1;r1=R1;c3=int:2;r2=R4","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",148
45,3100,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2) | IADD_REG_REG_INT(r3,r1,c2)","c1=int:18;c2=int:1;r1=R5;r2=R11;r3=R6","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",252
46,3100,1,1,5,candidate,"RELINKREF_REG_REG(r1,r2) | REFVALID_REG_REG(r3,r4) | BRF_ID_REG(c1,r3)","r1=R7;r2=R8;r3=R17;r4=R9;c1=label@510","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",489
47,3100,1,1,6,candidate,"RELINKREF_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1) | CALL2_REG_FUNC_REG_REG(r3,c2,r1,r4)","r1=R5;r2=R22;c1=int:256;r3=R8;c2=func@15416;r4=R21","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",478
48,3100,1,1,5,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | NUMSCI_INT_INT_INT(c3,c4,c4)","r1=R1;c1=int:3;c2=string@10;c3=int:18;c4=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",142
49,3100,1,1,6,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | NUMSCI_INT_INT_INT(c2,c3,c3) | ISETATTR1_REG_INT_REG(r1,c4,r2)","r1=R1;c1=string@10;c2=int:18;c3=int:1;c4=int:2;r2=R4","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",145
50,3100,1,1,6,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | CALL3_REG_FUNC_REG_REG_REG(r3,c2,r1,r4,r2)","r1=R20;c1=int:256;r2=R22;r3=R9;c2=func@21608;r4=R16","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",466
51,3100,1,1,7,candidate,"UNLINKN_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_INT(r5,r4,c2)","r1=R5;r2=R4;r3=R7;r4=R11;c1=int:2;r5=R9;c2=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",292
52,3100,1,1,6,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2)","r1=R5;r2=R11;c1=int:1;r3=R6;r4=R4;c2=int:2","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",264
53,3100,1,1,4,candidate,"UNLINK_REG(r1) | MKREF_REG_REG(r2,r3) | UNLINKN_REG_REG(r3,r4)","r1=R9;r2=R2;r3=R8;r4=R7","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",308
54,2800,1,1,7,candidate,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r5,c2)","c1=label@510;r1=R17;r2=R18;r3=R9;r4=R16;r5=R7;c2=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",495
55,2800,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | COPY_REG_REG(r3,r1)","r1=R18;r2=R9;r3=R16;r4=R7;c1=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",498
56,2800,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_REG(r3)","r1=R16;r2=R18;r3=R8","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",505
57,2800,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1)","r1=R16;r2=R7;c1=int:1;r3=R18","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",501
58,2800,1,1,4,candidate,"REFVALID_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | COPY_REG_REG(r3,r2)","r1=R17;r2=R9;c1=label@510;r3=R18","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",492
59,1000,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | REFVALID_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R0;r2=R5;c1=int:1;r3=R3","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",164
60,1000,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2) | REFVALID_REG_REG(r3,r1)","c1=int:18;c2=int:1;r1=R0;r2=R5;r3=R3","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",160
61,1000,1,1,2,candidate,"REFVALID_REG_REG(r1,r2) | UNLINK_REG(r2) | BTOI_REG(r1)","r1=R3;r2=R0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",168
62,1000,1,1,4,candidate,"UNLINK_REG(r1) | BTOI_REG(r2) | BNE_ID_REG_INT(c1,r2,c2)","r1=R0;r2=R3;c1=label@181;c2=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",171
63,900,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | RELINKREF_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R3;r2=R5;c1=int:1;r3=R1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",181
64,900,1,1,3,candidate,"RELINKREF_REG_REG(r1,r2) | UNLINK_REG(r2) | SETTP_REG_INT(r1,c1)","r1=R1;r2=R3;c1=int:256","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",185
65,900,1,1,4,candidate,"UNLINK_REG(r1) | SETTP_REG_INT(r2,c1) | CALL1_REG_FUNC_REG(r1,c2,r2)","r1=R3;r2=R1;c1=int:256;c2=func@10560","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",188
66,300,1,1,3,candidate,"BRF_ID_REG(c1,r1) | NULL_REG(r2) | RET_REG(r2)","c1=label@462;r1=R11;r2=R12","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",455
67,300,1,1,5,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r3)","r1=R11;r2=R21;c1=int:0;c2=label@462;r3=R12","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",451
68,300,3,1,6,candidate,"LOAD_REG_INT(r1,c1) | MKREF_REG_REG(r2,r3) | SETTP_REG_INT(r4,c2)","r1=R14;c1=int:15;r2=R15;r3=R7;r4=R18;c2=int:256","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",357
69,300,3,1,5,candidate,"MKREF_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2)","r1=R15;r2=R7;r3=R18;c1=int:256;c2=int:768","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",360
70,300,3,1,7,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | CALL3_REG_FUNC_REG_REG_REG(r3,c3,r1,r4,r2)","r1=R18;c1=int:256;r2=R15;c2=int:768;r3=R2;c3=func@21608;r4=R14","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",363
71,100,1,1,5,candidate,"BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r2,c2) | SETOBJTYPE_REG_STRING(r2,c3)","c1=label@119;r1=R3;r2=R6;c2=int:0;c3=string@9","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",68
72,100,1,1,4,candidate,"BTOI_REG(r1) | BNE_ID_REG_INT(c1,r1,c2) | RET_INT(c3)","r1=R3;c1=label@181;c2=int:0;c3=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",173
73,100,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | MKREF_REG_REG(r4,r1)","r1=R7;r2=R10;r3=R14;c1=int:15;r4=R15","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",354
74,100,1,1,5,candidate,"COPY_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1) | CALL1_REG_FUNC_REG(r3,c2,r1)","r1=R5;r2=R6;c1=int:256;r3=R2;c2=func@6096","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",77
75,100,1,1,6,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r4,c2)","r1=R3;r2=R4;r3=R1;c1=label@119;r4=R6;c2=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",64
76,100,1,1,6,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_INT(r4,c2)","r1=R10;c1=int:1;r2=R1;r3=R7;r4=R14;c2=int:15","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",350
77,100,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | COPY_REG_REG(r3,r2)","r1=R1;c1=int:0;r2=R10;c2=int:1;r3=R7","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",347
78,100,1,1,7,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | SETATTRS_REG_INT(r5,c1) | SETOBJTYPE_REG_STRING(r5,c2)","r1=R8;r2=R2;r3=R3;r4=R4;r5=R10;c1=int:3;c2=string@8","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",336
79,100,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | SETATTRS_REG_INT(r5,c3)","c1=int:18;c2=int:1;r1=R8;r2=R2;r3=R3;r4=R4;r5=R10;c3=int:3","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",332
80,100,1,1,5,candidate,"RELINKREF_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1) | CALL1_REG_FUNC_REG(r3,c2,r1)","r1=R6;r2=R8;c1=int:256;r3=R14;c2=func@10560","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",430
81,100,1,1,4,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | COPY_REG_REG(r2,r1)","r1=R6;c1=int:0;c2=string@9;r2=R5","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",71
82,100,1,1,5,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R10;c1=int:3;c2=string@8;r2=R1;c3=int:0","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",341
83,100,1,1,4,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | COPY_REG_REG(r2,r1) | SETTP_REG_INT(r2,c2)","r1=R6;c1=string@9;r2=R5;c2=int:256","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",74
84,100,1,1,5,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2)","r1=R10;c1=string@8;r2=R1;c2=int:0;c3=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",344
85,1,1,1,3,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | SAY_STRING(c1)","r1=R10;r2=R2;c1=string@8904","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",133
86,1,1,1,5,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2)","c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",27
87,1,1,1,5,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1) | BR_ID(c3)","c1=label@13;r1=R12;c2=int:512;r2=R0;c3=label@16","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",4
88,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)","r1=R10;c1=string@8344;r2=R1;c2=string@8496;r3=R2","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",123
89,1,1,1,4,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R5;r2=R1;r3=R10;c1=string@8344","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",119
90,1,1,1,5,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1)","r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@39","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",19
91,1,1,1,4,candidate,"IGETUNLINK_REG_REG(r1,r2) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R1;r2=R5;c1=int:1;c2=label@58","/tmp/crexx-perf2-05-sa1.MzdvHT/poc-images/r1-relink/list.rxas",36
