sample_id,stream,line_number,text
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,1,----- REXXCPS 2.2d -- Measuring cREXX clauses/second -----
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,2, cREXX version is: macOS 64 crexx-1.0.0-beta.3+local.ge38e514bf611.dirty 20260801
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,3,       System is: macOS
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,4,REXXCPS-PROVENANCE contract=canonical-default argv_count=0 initial_count=100 averaging=100
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,5,        Averaged: 400 x 100 iterations of 1000 clauses (over 1.2 s)
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,6,REXXCPS-EFFECTIVE contract=canonical-default initial_count=100 effective_count=400 averaging=100 calibrated=1
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,7,
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,8,     Performance: 33809369 cREXX clauses per second
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,9,
timing-RexxCPS-rexxcps-c0-rxvm-recorded-1,stdout,10,PASS: RexxCPS 2.2d cREXX port
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,1,----- REXXCPS 2.2d -- Measuring cREXX clauses/second -----
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,2, cREXX version is: macOS 64 crexx-1.0.0-beta.3+local.g6759a8cef543.dirty 20260801
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,3,       System is: macOS
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,4,REXXCPS-PROVENANCE contract=canonical-default argv_count=0 initial_count=100 averaging=100
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,5,        Averaged: 400 x 100 iterations of 1000 clauses (over 1.1 s)
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,6,REXXCPS-EFFECTIVE contract=canonical-default initial_count=100 effective_count=400 averaging=100 calibrated=1
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,7,
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,8,     Performance: 35471056 cREXX clauses per second
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,9,
timing-RexxCPS-rexxcps-c1-rxvm-recorded-1,stdout,10,PASS: RexxCPS 2.2d cREXX port
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,1,----- REXXCPS 2.2d -- Measuring cREXX clauses/second -----
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,2, cREXX version is: macOS 64 crexx-1.0.0-beta.3+local.g6759a8cef543.dirty 20260801
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,3,       System is: macOS
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,4,REXXCPS-PROVENANCE contract=canonical-default argv_count=0 initial_count=100 averaging=100
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,5,        Averaged: 400 x 100 iterations of 1000 clauses (over 1.1 s)
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,6,REXXCPS-EFFECTIVE contract=canonical-default initial_count=100 effective_count=400 averaging=100 calibrated=1
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,7,
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,8,     Performance: 37965252 cREXX clauses per second
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,9,
timing-RexxCPS-rexxcps-c1-rxvm-recorded-2,stdout,10,PASS: RexxCPS 2.2d cREXX port
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,1,----- REXXCPS 2.2d -- Measuring cREXX clauses/second -----
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,2, cREXX version is: macOS 64 crexx-1.0.0-beta.3+local.ge38e514bf611.dirty 20260801
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,3,       System is: macOS
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,4,REXXCPS-PROVENANCE contract=canonical-default argv_count=0 initial_count=100 averaging=100
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,5,        Averaged: 400 x 100 iterations of 1000 clauses (over 1.1 s)
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,6,REXXCPS-EFFECTIVE contract=canonical-default initial_count=100 effective_count=400 averaging=100 calibrated=1
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,7,
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,8,     Performance: 35211082 cREXX clauses per second
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,9,
timing-RexxCPS-rexxcps-c0-rxvm-recorded-2,stdout,10,PASS: RexxCPS 2.2d cREXX port
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,1,----- REXXCPS 2.2d -- Measuring cREXX clauses/second -----
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,2, cREXX version is: macOS 64 crexx-1.0.0-beta.3+local.ge38e514bf611.dirty 20260801
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,3,       System is: macOS
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,4,REXXCPS-PROVENANCE contract=canonical-default argv_count=0 initial_count=100 averaging=100
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,5,        Averaged: 400 x 100 iterations of 1000 clauses (over 1.2 s)
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,6,REXXCPS-EFFECTIVE contract=canonical-default initial_count=100 effective_count=400 averaging=100 calibrated=1
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,7,
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,8,     Performance: 33980492 cREXX clauses per second
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,9,
timing-RexxCPS-rexxcps-c0-rxvm-recorded-3,stdout,10,PASS: RexxCPS 2.2d cREXX port
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,1,----- REXXCPS 2.2d -- Measuring cREXX clauses/second -----
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,2, cREXX version is: macOS 64 crexx-1.0.0-beta.3+local.g6759a8cef543.dirty 20260801
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,3,       System is: macOS
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,4,REXXCPS-PROVENANCE contract=canonical-default argv_count=0 initial_count=100 averaging=100
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,5,        Averaged: 400 x 100 iterations of 1000 clauses (over 1.1 s)
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,6,REXXCPS-EFFECTIVE contract=canonical-default initial_count=100 effective_count=400 averaging=100 calibrated=1
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,7,
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,8,     Performance: 37872046 cREXX clauses per second
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,9,
timing-RexxCPS-rexxcps-c1-rxvm-recorded-3,stdout,10,PASS: RexxCPS 2.2d cREXX port
