sample_id,stream,line_number,text
timing-DECIMAL-D3-core-classic9-d3-core-decquad-classic9-recorded-1,stdout,1,DECIMAL-CORE provider=decquad digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decquad-classic9-recorded-2,stdout,1,DECIMAL-CORE provider=decquad digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decnumber-classic9-recorded-2,stdout,1,DECIMAL-CORE provider=decnumber digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decnumber-classic9-recorded-3,stdout,1,DECIMAL-CORE provider=decnumber digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decquad-classic9-recorded-3,stdout,1,DECIMAL-CORE provider=decquad digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decquad-classic9-recorded-4,stdout,1,DECIMAL-CORE provider=decquad digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decnumber-classic9-recorded-4,stdout,1,DECIMAL-CORE provider=decnumber digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decnumber-classic9-recorded-5,stdout,1,DECIMAL-CORE provider=decnumber digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decquad-classic9-recorded-5,stdout,1,DECIMAL-CORE provider=decquad digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decquad-classic9-recorded-6,stdout,1,DECIMAL-CORE provider=decquad digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decnumber-classic9-recorded-6,stdout,1,DECIMAL-CORE provider=decnumber digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decnumber-classic9-recorded-7,stdout,1,DECIMAL-CORE provider=decnumber digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decquad-classic9-recorded-7,stdout,1,DECIMAL-CORE provider=decquad digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decquad-classic9-recorded-8,stdout,1,DECIMAL-CORE provider=decquad digits=9 iterations=5000000 checksum=3950.61725
timing-DECIMAL-D3-core-classic9-d3-core-decnumber-classic9-recorded-8,stdout,1,DECIMAL-CORE provider=decnumber digits=9 iterations=5000000 checksum=3950.61725
