rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
51,126000,1,1,5,candidate,"DGT_REG_REG_REG(r1,r2,r3) | BRTF_ID_ID_REG(c1,c2,r1)","r1=R82;r2=R17;r3=R10;c1=label@896;c2=label@698","benchmark_rexxcps_levelb_noopt",683
52,126000,1,1,4,candidate,"DLT_REG_REG_DECIMAL(r1,r2,c1) | BRT_ID_REG(c2,r1)","r1=R82;r2=R8;c1=decimal@40832;c2=label@691","benchmark_rexxcps_levelb_noopt",676
53,126000,1,1,5,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R3;r2=R20;c1=int:256;r3=R6;c2=int:0","substr",57
54,126000,1,1,4,candidate,"ICOPY_REG_REG(r1,r2) | BGE_ID_REG_REG(c1,r3,r2)","r1=R1;r2=R20;c1=label@171;r3=R0","substr",161
55,126000,1,1,5,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | BLE_ID_REG_INT(c1,r1,c2)","r1=R8;r2=R20;r3=R1;c1=label@231;c2=int:0","substr",215
56,126000,1,1,6,candidate,"NULLN_REG_REG_REG(r1,r2,r3) | GETANDTP_REG_REG_INT(r4,r5,c1)","r1=R0;r2=R8;r3=R11;r4=R3;r5=R20;c1=int:256","substr",53
57,126000,3,1,3,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1)","r1=R91;c1=int:256;r2=R92","benchmark_rexxcps_levelb_noopt",1252
58,126000,1,1,5,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r5,r3)","r1=R9;r2=R12;r3=R1;r4=R8;r5=R20","substr",211
59,126000,1,1,5,candidate,"SWAP_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2)","r1=R12;r2=R18;c1=label@26;r3=R20;c2=int:256","substr",13
60,85239,10,5,4,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R53;r2=R4;r3=R2;c1=label@719","_typedformat",698
61,84816,3,3,4,candidate,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r1,r2,r3)","c1=label@13042;r1=R30;r2=R14;r3=R28","trace",13035
62,84420,4,4,4,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | SCOPY_REG_REG(r2,r1)","c1=label@15;r1=R62;c2=int:512;r2=R28","_typedformat",6
63,84420,5,3,4,candidate,"STRLEN_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r1,c1)","r1=R10;r2=R25;r3=R18;c1=int:0","strip",71
64,84417,2,2,5,candidate,"FNDNBLNK_REG_REG_REG(r1,r2,r3) | ILT_REG_REG_INT(r4,r1,c1)","r1=R6;r2=R15;r3=R12;r4=R20;c1=int:0","strip",205
65,84400,2,2,3,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2)","r1=R0;c1=int:0;r2=R3","length",4
66,84016,2,2,3,candidate,"REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R81;c1=string@42728;c2=label@767","benchmark_rexxcps_levelb_noopt",758
67,84002,3,1,3,candidate,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1)","r1=R24;c1=int:256;r2=R32","benchmark_rexxcps_levelb_noopt",190
68,84002,2,2,3,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | RET_REG(r1)","r1=R7;r2=R8;r3=R14","left",105
69,84001,1,1,5,candidate,"BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r2,r3,r4)","c1=label@128;r1=R9;r2=R7;r3=R3;r4=R2","word",60
70,84001,1,1,6,candidate,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14","word",80
71,84001,1,1,5,candidate,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7","word",76
72,84001,1,1,4,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3)","r1=R6;r2=R5;r3=R7;r4=R3","word",101
73,84001,1,1,5,candidate,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_REG(r2,r3,r4)","r1=R1;c1=string@28856;r2=R9;r3=R2;r4=R4","word",53
74,84001,2,1,5,candidate,"SWAP_REG_REG(r1,r2) | CALL_REG_FUNC_REG(r3,c1,r4)","r1=R32;r2=R24;r3=R20;c1=func@10736;r4=R31","benchmark_rexxcps_levelb_noopt",193
75,84001,2,1,5,candidate,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r4,c1)","r1=R59;r2=R80;r3=R81;r4=R78;c1=string@44224","benchmark_rexxcps_levelb_noopt",818
76,84000,1,1,5,candidate,"BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r2,r3,c2)","c1=label@888;r1=R81;r2=R76;r3=R59;c2=string@38320","benchmark_rexxcps_levelb_noopt",834
77,84000,1,1,6,candidate,"CONCAT_REG_REG_REG(r1,r2,r3) | CONCAT_REG_REG_STRING(r4,r5,c1)","r1=R79;r2=R76;r3=R60;r4=R84;r5=R59;c1=string@38320","benchmark_rexxcps_levelb_noopt",843
78,84000,2,1,5,candidate,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R81;r2=R38;c1=string@38320;r3=R80;c2=int:2","benchmark_rexxcps_levelb_noopt",916
79,84000,1,1,3,candidate,"DADD_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1)","r1=R76;r2=R7;r3=R80","benchmark_rexxcps_levelb_noopt",866
80,84000,1,1,3,candidate,"DADD_REG_REG_REG(r1,r2,r1) | BR_ID(c1)","r1=R17;r2=R8;c1=label@676","benchmark_rexxcps_levelb_noopt",890
81,84000,1,1,4,candidate,"DEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R84;r2=R17;r3=R9;c1=label@888","benchmark_rexxcps_levelb_noopt",879
82,84000,1,1,3,candidate,"DGT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R81;r2=R17;c1=label@726","benchmark_rexxcps_levelb_noopt",717
83,84000,1,1,4,candidate,"DLT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R81;r2=R17;r3=R5;c1=label@888","benchmark_rexxcps_levelb_noopt",830
84,84000,1,1,3,candidate,"DTOS_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R81;r2=R80;c1=int:1","benchmark_rexxcps_levelb_noopt",729
85,84000,1,1,2,candidate,"DTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1)","r1=R81;c1=string@42728","benchmark_rexxcps_levelb_noopt",756
86,84000,1,1,3,candidate,"ILT_REG_INT_REG(r1,c1,r1) | BRF_ID_REG(c2,r1)","r1=R81;c1=int:17;c2=label@753","benchmark_rexxcps_levelb_noopt",744
87,84000,1,1,4,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | ILT_REG_INT_REG(r1,c2,r1)","r1=R81;r2=R79;c1=int:1;c2=int:17","benchmark_rexxcps_levelb_noopt",740
88,84000,1,1,3,candidate,"ITOS_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R78;r2=R79;c1=int:1","benchmark_rexxcps_levelb_noopt",770
89,84000,1,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3)","c1=int:18;c2=int:1;r1=R0;c3=int:0","length",0
90,84000,2,1,4,candidate,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R81;r2=R38;c1=string@29640;c2=label@1031","benchmark_rexxcps_levelb_noopt",964
91,84000,2,1,4,candidate,"STEMGET_REG_REG_REG(r1,r2,r3) | REQ_REG_REG_STRING(r3,r1,c1)","r1=R81;r2=R2;r3=R86;c1=string@29640","benchmark_rexxcps_levelb_noopt",929
92,84000,1,1,6,candidate,"STEMSET_REG_REG_REG(r1,r2,r3) | DEQ_REG_REG_REG(r4,r5,r6)","r1=R0;r2=R79;r3=R80;r4=R84;r5=R17;r6=R9","benchmark_rexxcps_levelb_noopt",875
93,84000,1,1,2,candidate,"STOD_REG(r1) | DADD_REG_REG_REG(r1,r1,r2)","r1=R76;r2=R7","benchmark_rexxcps_levelb_noopt",864
94,84000,1,1,2,candidate,"STOD_REG(r1) | DGT_REG_REG_REG(r1,r2,r1)","r1=R81;r2=R17","benchmark_rexxcps_levelb_noopt",715
95,84000,1,1,2,candidate,"STRLEN_REG_REG(r1,r2) | RET_REG(r1)","r1=R0;r2=R3","length",7
96,83824,13,7,4,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2)","c1=label@1031;r1=R81;r2=R76;c2=int:1","benchmark_rexxcps_levelb_noopt",968
97,81000,2,1,3,candidate,"DMULT_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1)","r1=R90;r2=R8;r3=R80","benchmark_rexxcps_levelb_noopt",1016
98,81000,2,1,4,candidate,"STEMSET_REG_REG_REG(r1,r2,r3) | BR_ID(c1)","r1=R2;r2=R79;r3=R80;c1=label@1041","benchmark_rexxcps_levelb_noopt",1025
99,81000,2,1,2,candidate,"STOD_REG(r1) | DMULT_REG_REG_REG(r1,r1,r2)","r1=R90;r2=R8","benchmark_rexxcps_levelb_noopt",1014
100,47800,5,4,4,candidate,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R88;r2=R38;c1=string@29640;c2=label@1041","benchmark_rexxcps_levelb_noopt",1031
101,45853,8,4,4,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R32;r2=R33;r3=R3;c1=label@406","benchmark_rexxcps_levelb_noopt",354
102,45400,3,2,4,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2)","c1=label@1041;r1=R88;r2=R38;c2=string@29640","benchmark_rexxcps_levelb_noopt",1035
103,43648,8,2,4,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R11;r2=R3;r3=R21;c1=int:1","benchmark_rexxcps_levelb_noopt",1737
104,42399,2,2,4,candidate,"REQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R82;r2=R38;r3=R79;c1=label@673","benchmark_rexxcps_levelb_noopt",664
105,42301,4,1,2,candidate,"INC_REG(r1) | BR_ID(c1)","r1=R33;c1=label@354","benchmark_rexxcps_levelb_noopt",402
106,42032,3,2,3,candidate,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","r1=R11;r2=R4;r3=R29","benchmark_rexxcps_levelb_noopt",1721
107,42001,2,2,3,candidate,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1)","r1=R71;r2=R59;c1=string@37840","benchmark_rexxcps_levelb_noopt",601
108,42001,2,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c3) | NULL_REG(r1)","c1=int:9;c2=int:1;c3=int:2;r1=R17","benchmark_rexxcps_levelb_noopt",0
109,42000,1,1,3,candidate,"BCF_ID_REG(c1,r1) | NULL_REG(r2)","c1=label@1795;r1=R21;r2=R13","benchmark_rexxcps_levelb_noopt",1743
110,42000,1,1,3,candidate,"BRT_ID_REG(c1,r1) | NULL_REG(r2)","c1=label@1355;r1=R73;r2=R40","benchmark_rexxcps_levelb_noopt",542
111,42000,1,1,0,candidate,"CNOP() | CNOP()","","benchmark_rexxcps_levelb_noopt",1183
112,42000,1,1,2,candidate,"CNOP() | LOAD_REG_STRING(r1,c1)","r1=R88;c1=string@56776","benchmark_rexxcps_levelb_noopt",1184
113,42000,1,1,3,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | CONCAT_REG_REG_STRING(r1,r1,c1)","r1=R22;r2=R28;c1=string@90456","benchmark_rexxcps_levelb_noopt",1764
114,42000,1,1,4,candidate,"CONCAT_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r4,r1)","r1=R20;r2=R22;r3=R29;r4=R16","benchmark_rexxcps_levelb_noopt",1772
115,42000,1,1,4,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r2,r1,r3)","r1=R22;c1=string@90456;r2=R20;r3=R29","benchmark_rexxcps_levelb_noopt",1768
116,42000,1,1,4,candidate,"CONCAT_REG_REG_STRING(r1,r2,c1) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R22;r2=R27;c1=string@90456;r3=R28","benchmark_rexxcps_levelb_noopt",1760
117,42000,1,1,3,candidate,"CONCAT_REG_STRING_REG(r1,c1,r1) | CONCAT_REG_REG_STRING(r1,r1,c2)","r1=R86;c1=string@57512;c2=string@464","benchmark_rexxcps_levelb_noopt",1226
118,42000,1,1,4,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | STEMRESET_REG_REG(r3,r1)","r1=R87;c1=string@47088;r2=R60;r3=R2","benchmark_rexxcps_levelb_noopt",898
119,42000,1,1,4,candidate,"DADD_REG_REG_REG(r1,r2,r3) | DCOPY_REG_REG(r4,r1)","r1=R85;r2=R5;r3=R6;r4=R84","benchmark_rexxcps_levelb_noopt",944
120,42000,1,1,4,candidate,"DCOPY_REG_REG(r1,r2) | DLT_REG_REG_DECIMAL(r3,r2,c1)","r1=R17;r2=R8;r3=R82;c1=decimal@40832","benchmark_rexxcps_levelb_noopt",673
121,42000,1,1,2,candidate,"DTOS_REG(r1) | REQ_REG_REG_REG(r1,r2,r1)","r1=R84;r2=R38","benchmark_rexxcps_levelb_noopt",951
122,42000,1,1,2,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r1)","r1=R86;c1=string@57512","benchmark_rexxcps_levelb_noopt",1224
123,42000,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1)","r1=R60;r2=R87;c1=string@47088","benchmark_rexxcps_levelb_noopt",896
124,42000,1,1,3,candidate,"ITOS_REG(r1) | SCONCAT_REG_REG_STRING(r2,r1,c1)","r1=R83;r2=R79;c1=string@38600","benchmark_rexxcps_levelb_noopt",619
125,42000,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | BCF_ID_REG(c2,r1)","r1=R21;c1=int:1;c2=label@1795","benchmark_rexxcps_levelb_noopt",1740
126,42000,1,1,4,candidate,"LOAD_REG_STRING(r1,c1) | CONCAT_REG_REG_STRING(r2,r1,c2)","r1=R59;c1=string@37840;r2=R78;c2=string@38320","benchmark_rexxcps_levelb_noopt",603
127,42000,1,1,4,candidate,"LOAD_REG_STRING(r1,c1) | SEQ_REG_REG_STRING(r2,r1,c2)","r1=R38;c1=string@17904;r2=R90;c2=string@51856","benchmark_rexxcps_levelb_noopt",1047
128,42000,1,1,4,candidate,"NULL_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1)","r1=R19;r2=R22;r3=R27;c1=string@90456","benchmark_rexxcps_levelb_noopt",1758
129,42000,1,1,5,candidate,"PARSEPOS2_REG_REG_REG_INT(r1,r2,r3,c1) | SCOPY_REG_REG(r4,r1)","r1=R40;r2=R45;r3=R54;c1=int:5;r4=R70","benchmark_rexxcps_levelb_noopt",1172
130,42000,1,1,5,candidate,"PARSEWORDS3D_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r1)","r1=R1;r2=R2;r3=R3;r4=R4;r5=R9","benchmark_rexxcps_levelb_noopt",1726
131,42000,1,1,3,candidate,"REQ_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R84;r2=R38;c1=label@964","benchmark_rexxcps_levelb_noopt",953
132,42000,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2)","r1=R79;r2=R83;c1=string@38600;r3=R80;c2=int:6","benchmark_rexxcps_levelb_noopt",621
133,42000,1,1,2,candidate,"SCOPY_REG_REG(r1,r2) | CNOP()","r1=R71;r2=R45","benchmark_rexxcps_levelb_noopt",1180
134,42000,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | INC_REG(r3)","r1=R68;r2=R53;r3=R60","benchmark_rexxcps_levelb_noopt",1348
135,42000,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | PARSEPOS2_REG_REG_REG_INT(r3,r4,r1,c1)","r1=R54;r2=R94;r3=R40;r4=R45;c1=int:5","benchmark_rexxcps_levelb_noopt",1169
136,42000,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | PARSEWORDS3D_REG_REG_REG_REG(r3,r4,r5,r1)","r1=R4;r2=R29;r3=R1;r4=R2;r5=R3","benchmark_rexxcps_levelb_noopt",1723
137,42000,1,1,7,candidate,"SETTP_REG_INT(r1,c1) | CALL4_REG_FUNC_REG_REG_REG_REG(r2,c2,r3,r4,r5,r1)","r1=R94;c1=int:256;r2=R88;c2=func@57968;r3=R91;r4=R92;r5=R93","benchmark_rexxcps_levelb_noopt",1261
138,42000,1,1,4,candidate,"STEMGET_REG_REG_REG(r1,r2,r3) | REQ_REG_REG_REG(r3,r4,r1)","r1=R79;r2=R0;r3=R82;r4=R38","benchmark_rexxcps_levelb_noopt",660
139,42000,1,1,4,candidate,"STEMRESET_REG_REG(r1,r2) | REQ_REG_REG_STRING(r2,r3,c1)","r1=R2;r2=R87;r3=R38;c1=string@47488","benchmark_rexxcps_levelb_noopt",902
140,42000,1,1,6,candidate,"STEMSET_REG_REG_REG(r1,r2,r3) | CONCAT_REG_REG_STRING(r4,r5,c1)","r1=R0;r2=R76;r3=R77;r4=R79;r5=R59;c1=string@38320","benchmark_rexxcps_levelb_noopt",646
141,39000,1,1,4,candidate,"CONCAT_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r2,c1)","r1=R79;r2=R76;r3=R74;c1=int:1","benchmark_rexxcps_levelb_noopt",985
