sample_id,stream,line_number,text
timing-Sieve-work500-sieve500-rxbvm-baseline-warmup-1,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-warmup-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-warmup-1,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-warmup-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-1,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-2,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-3,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-3,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-3,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-3,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-4,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-4,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-4,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-4,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-5,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-5,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-5,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-5,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-6,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-6,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-6,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-6,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-7,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-7,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-7,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-7,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-8,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-8,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-8,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-8,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-9,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-9,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-9,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-9,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-10,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-10,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-10,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-10,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-11,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-11,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-11,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-11,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-12,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-c1b-recorded-12,stdout,2,PASS: AWFY Sieve
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-12,stdout,1,benchmark=awfy_sieve repetitions=500 result=669
timing-Sieve-work500-sieve500-rxbvm-baseline-recorded-12,stdout,2,PASS: AWFY Sieve
