sample_id,stream,line_number,text
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-warmup-1,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-warmup-1,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-warmup-1,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-warmup-1,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-warmup-1,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-warmup-1,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-warmup-1,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-warmup-1,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-warmup-2,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-warmup-2,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-warmup-2,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-warmup-2,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-warmup-2,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-warmup-2,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-warmup-2,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-warmup-2,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-recorded-1,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-recorded-1,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-recorded-1,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-recorded-1,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-recorded-1,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-recorded-1,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-recorded-1,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-recorded-1,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-recorded-2,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxbvm-h1-recorded-2,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-recorded-2,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-recorded-2,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-recorded-2,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxtvm-h1-recorded-2,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-recorded-2,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
timing-DeltaBlue-postperf05-deltablue-rxtvm-h0-recorded-2,stdout,2,PASS: AWFY DeltaBlue
timing-DeltaBlue-postperf05-deltablue-rxbvm-h0-recorded-3,stdout,1,benchmark=awfy_deltablue size=500 adaptation=stable-indexed-constraint-graph
